created_at,user_id,username,name,place,tweet,language,replies_count,hashtags,sentiment,illness
2021-04-07 15:27:11 UTC,2574072036.0,shekhargupta,Shekhar Gupta,,"Return of Covid, India’s vaccine crisis...  And prospects of snatching defeat from the jaws of victory  #CutTheClutter with me. Episode 719    https://t.co/QEkeUzKfeI",en,24,['cuttheclutter'],NEGATIVE,no illness
2021-04-07 15:10:50 UTC,68927629.0,moneycontrolcom,moneycontrol,,"Crossing the 5,000 mark, #Delhi has reported 5,506 new #COVID19 cases in the last 24 hours, taking the tally of total cases to 6,90,568.   #Coronavirus #COVID19 #COVIDIndia    https://t.co/i3FW9CYHQ0",en,2,"['delhi', 'covid19', 'coronavirus', 'covid19', 'covidindia']",NEGATIVE,severe illness
2021-04-07 14:10:07 UTC,284920800.0,news18dotcom,News18.com,,Here’s a look at the states that are witnessing a worrying upsurge in COVID-19 cases. #covidindia   https://t.co/gaW1cBaLaB,en,0,['covidindia'],NEGATIVE,severe illness
2021-04-07 11:15:35 UTC,240879503.0,bbcrajiniv,Rajini Vaidyanathan,,Important piece on #India's worrying rise in #COVID19 cases from my colleague #@BBCVikas #CovidIndia.,en,0,"['india', 'covid19', 'covidindia']",POSITIVE,severe illness
2021-04-07 06:43:16 UTC,9.79273e+17,indiaaheadnews,India Ahead News,,Covid India Update: India records over 1.15 lakh new #Covid19 cases in last 24 hours. @palaksharmanews speak to @ahuja_harshit94 &amp; Radix hospital CMD Dr. Ravi Malik.  @COVIDNewsByMIB @CovidIndiaSeva @ahuja_harshit94 @PMOIndia #COVID19India #COVIDSecondWave #Covid_19  https://t.co/rQeQ1ey0gV,en,0,"['covid19', 'covid19india', 'covidsecondwave', 'covid_19']",NEGATIVE,severe illness
2021-04-07 06:24:14 UTC,18860860.0,khaleejtimes,Khaleej Times,,"Covid: #India reports record 115,736 new cases, 630 deaths  https://t.co/Ma7mXYoJRX",en,1,['india'],NEGATIVE,severe illness
2021-04-07 05:50:40 UTC,9.79273e+17,indiaaheadnews,India Ahead News,,"Covid India Update: #Covid19 cases continue to surge as Maharashtra reports 55,469 new cases in 24 hours. @kittybehal10 speak to ahuja_harshit94. @COVIDNewsByMIB @CovidIndiaSeva @drharshvardhan @PMOIndia #COVID19India  https://t.co/VTIfMhAFdU",en,0,"['covid19', 'covid19india']",NEGATIVE,severe illness
2021-04-06 17:25:38 UTC,68927629.0,moneycontrolcom,moneycontrol,,"#COVIDUpdate: Maharashtra today crossed the 50K mark, reporting 55,469 new #COVID19 cases in the past 24 hours. Full details �  #Coronavirus #COVID19 #COVIDIndia    https://t.co/uXq4E9pIIH",en,1,"['covidupdate', 'covid19', 'coronavirus', 'covid19', 'covidindia']",NEGATIVE,severe illness
2021-04-06 16:49:52 UTC,68927629.0,moneycontrolcom,moneycontrol,,"Maharashtra, Karnataka in the top 10 district list, with the most active cases of #Coronavirus.   #COVID19 #COVIDIndia #Lockdown    https://t.co/gwh1fqNlxS",en,1,"['coronavirus', 'covid19', 'covidindia', 'lockdown']",NEGATIVE,severe illness
2021-04-06 16:42:37 UTC,68927629.0,moneycontrolcom,moneycontrol,,No #vaccine shortage in any part of the country: @drharshvardhan after the high-level meeting. Read for more details �  #Coronavirus #COVID19 #COVIDIndia    https://t.co/6UaDrhw4Kq,en,9,"['vaccine', 'coronavirus', 'covid19', 'covidindia']",NEGATIVE,no illness
2021-04-06 14:51:34 UTC,68927629.0,moneycontrolcom,moneycontrol,,"#CoronavirusUpdate: Delhi reports 5,100 cases of COVID-19, taking the positive rate to 68,5062 in the national capital.  #COVID19 #COVIDIndia #Corona    https://t.co/h87NlnABAt",en,0,"['coronavirusupdate', 'covid19', 'covidindia', 'corona']",NEGATIVE,severe illness
2021-04-06 13:50:35 UTC,68927629.0,moneycontrolcom,moneycontrol,,"#CoronavirusUpdate: Karnataka logged over 6,000 fresh #COVID19 cases and 39 related fatalities, taking the total number of infections to 10.26 lakh.   #COVID19 #COVIDIndia #Corona    https://t.co/F8mTj6k7IB",en,0,"['coronavirusupdate', 'covid19', 'covid19', 'covidindia', 'corona']",NEGATIVE,severe illness
2021-04-06 13:17:54 UTC,68927629.0,moneycontrolcom,moneycontrol,,#KatrinaKaif has tested positive for #COVID19 and is currently under home quarantine. Details �  #Coronavirus #COVIDIndia #Quarantine    https://t.co/Nu0pc0yzox,en,2,"['katrinakaif', 'covid19', 'coronavirus', 'covidindia', 'quarantine']",NEGATIVE,severe illness
2021-04-06 11:43:49 UTC,68927629.0,moneycontrolcom,moneycontrol,,"India recorded 96,982 cases of #COVID19, with #Maharashtra accounting for almost 49% of the cases.   #Coronavirus #COVID19 #COVIDIndia| Read:  https://t.co/gwh1fqvKGk  https://t.co/htRnYXcJeE",en,1,"['covid19', 'maharashtra', 'coronavirus', 'covid19', 'covidindia']",NEGATIVE,severe illness
2021-04-06 10:58:38 UTC,68927629.0,moneycontrolcom,moneycontrol,,"Maharashtra, Karnataka &amp; Chhattisgarh in the top 10 district list, with the most active cases of #Coronavirus.   #COVID19 #COVIDIndia #Lockdown    https://t.co/gwh1fqNlxS",en,0,"['coronavirus', 'covid19', 'covidindia', 'lockdown']",NEGATIVE,severe illness
2021-04-06 07:33:48 UTC,113388311.0,roxychhara,Roxy Gagdekar,,Danger sign - Expert says kids in age group 10 to 18 years are more vulnerable to new strain of covid in #Gujarat. A 13 yr old died recently and more kids are admitted with complaints of respiratory disorder.  #COVID #COVID19India #COVIDSecondWave #covidindia,en,0,"['gujarat', 'covid', 'covid19india', 'covidsecondwave', 'covidindia']",NEGATIVE,severe illness
2021-04-06 07:09:04 UTC,3014172800.0,ddchandananews,DD Chandana News,,"ದೇಶದಲ್ಲಿ ಕೋವಿಡ್ ಲಸಿಕೆ ಹಾಕುವ ಅಭಿಯಾನ ಪ್ರಗತಿಯಲ್ಲಿದ್ದು. ಈ ವರೆಗೆ 7 ಕೋಟಿ 91 ಲಕ್ಷ ಜನರಿಗೆ ಲಸಿಕೆ ಹಾಕಿದ್ದು,  ಕಳೆದ 24 ಗಂಟೆಗಳಲ್ಲಿ 16 ಲಕ್ಷದ 38 ಸಾವಿರ ಜನರಿಗೆ ಲಸಿಕೆ ಹಾಕಲಾಗಿದೆ ಎಂದು ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಇಲಾಖೆ ಮಾಹಿತಿ ನೀಡಿದೆ.  #COVIDvaccine #COVID19 #covidindia  https://t.co/dshAV29ueQ",kn,0,"['covidvaccine', 'covid19', 'covidindia']",NEGATIVE,no illness
2021-04-06 05:17:21 UTC,819130177.0,ei_samay,Ei Samay,,#COVID19 #CovidIndia  করোনার দ্বিতীয় ঢেউ আবারও ফেরাচ্ছে একবছর আগের ভয়াল স্মৃতি..  https://t.co/aEE6UojH6Q,bn,0,"['covid19', 'covidindia']",NEGATIVE,light illness
2021-04-06 04:53:39 UTC,8.9674e+17,editorji,editorji,,"Just In: India records nearly 97,000 fresh #COVID19   cases a day after breaching the 1-lakh mark #CovidIndia  https://t.co/ntLReRVCoB",en,0,"['covid19', 'covidindia']",NEGATIVE,severe illness
2021-04-06 01:15:00 UTC,284920800.0,news18dotcom,News18.com,,Lockdown is back in Maharashtra but in a curtailed form — ‘mini-lockdown’ of sorts. Know more about the new Maharashtra lockdown. #MaharashtraGovernment #CovidIndia    https://t.co/MEtrlrJHqG,en,0,"['maharashtragovernment', 'covidindia']",NEGATIVE,no illness
2021-04-05 18:01:34 UTC,199202745.0,prajavani,ಪ್ರಜಾವಾಣಿ | Prajavani,,ನೋಡಿ: ಕೋವಿಡ್ ಎರಡನೇ ಅಲೆಯ ಭೀತಿ ಈಗ ನಿಜವಾಗಿದೆ. #COVID19India #CovidIndia #COVIDSecondWave #COVIDー19 #KarnatakaFightsCorona  https://t.co/WU3OCp5Lj6,kn,0,"['covid19india', 'covidindia', 'covidsecondwave', 'covidー19', 'karnatakafightscorona']",NEGATIVE,severe illness
2021-04-05 17:59:15 UTC,199202745.0,prajavani,ಪ್ರಜಾವಾಣಿ | Prajavani,,ನೋಡಿ: ಕೊರೋನಾ ಕಲಿಯೋಣ; ಎರಡನೇ ಅಲೆ ಪ್ರವೇಶಿಸಿದ ಭಾರತ #COVID19India #CovidIndia #COVIDSecondWave #COVIDー19 #KarnatakaFightsCorona   https://t.co/21KnOCdRqa via @YouTube,kn,0,"['covid19india', 'covidindia', 'covidsecondwave', 'covidー19', 'karnatakafightscorona']",NEGATIVE,severe illness
2021-04-05 15:20:37 UTC,284920800.0,news18dotcom,News18.com,,Lockdown is back in Maharashtra but in a curtailed form — ‘mini-lockdown’ of sorts. Know more about the new Maharashtra lockdown. #MaharashtraGovernment #CovidIndia    https://t.co/MEtrls1iie,en,1,"['maharashtragovernment', 'covidindia']",NEGATIVE,no illness
2021-04-05 14:58:28 UTC,9.79273e+17,indiaaheadnews,India Ahead News,,Andhra Pradesh Minister @DrSeediriYSRCP flouts #Covid norms as he invites over 200 guests to his son's birthday party. @YSRCParty @drharshvardhan @PMOIndia #COVID19 #COVIDー19 #CovidIndia  https://t.co/gTyPxEHf9x,en,4,"['covid', 'covid19', 'covidー19', 'covidindia']",NEGATIVE,severe illness
2021-04-05 14:55:41 UTC,225012752.0,etnowlive,ET NOW,,"#IDD | Tune in at 9 pm to India Development Debate, @TamannaInamdar analyses the impact of #COVIDSecondWave and it's effect on industry. Also, tune in for Chris Wood, @Jefferies' view on #COVID India fears  https://t.co/KamOwYg7yP",en,0,"['idd', 'covidsecondwave', 'covid']",POSITIVE,no illness
2021-04-05 12:58:21 UTC,37034483.0,ndtv,NDTV,,".@OnReality_Check | Dr. Suneela Garg, Member, Lancet Commission, COVID India Task Force, on the importance of broad-based vaccination in dealing with the #COVID19 pandemic  https://t.co/33ODr7vW4J",en,2,['covid19'],NEGATIVE,no illness
2021-04-05 12:56:23 UTC,18860860.0,khaleejtimes,Khaleej Times,,Covid India: 87 guests test positive after attending super-spreader wedding  https://t.co/QrEFFhwEds,en,3,[],NEGATIVE,severe illness
2021-04-05 12:26:59 UTC,2883051512.0,ethealthworld,ETHealthWorld,,ETHealthworld | India needs to soon vaccinate all above 18 in 130 red districts of last year: TCS-NITIE joint study  @TCS  #COVID19 #CovidIndia #COVIDVaccination    https://t.co/wFxeAcvgRj,en,0,"['covid19', 'covidindia', 'covidvaccination']",NEGATIVE,no illness
2021-04-05 09:12:31 UTC,68927629.0,moneycontrolcom,moneycontrol,,#COVID19Update: Maharashtra &amp; #Chhattisgarh among eight states witnessing a steep rise in daily new #COVID19 cases. More details �  #Coronavirus #COVID #COVIDIndia #Maharashtra    https://t.co/CeUNfCYMxg,en,1,"['covid19update', 'chhattisgarh', 'covid19', 'coronavirus', 'covid', 'covidindia', 'maharashtra']",NEGATIVE,severe illness
2021-04-05 07:22:32 UTC,240879503.0,bbcrajiniv,Rajini Vaidyanathan,,"India's #Covid curve is going up sharply... after a drop at the start of the year.    - Over 100,000 cases in the last 24 hours.    - Officials blame lax behaviour, some doctors believe the new more infectious strains of the virus are also playing a part.   #Covid #India",en,3,"['covid', 'covid', 'india']",NEGATIVE,severe illness
2021-04-05 07:21:01 UTC,90244558.0,iamneerajgaba,Mr. Gaba,,REQUEST POST � We are back to #maharashtralockdown ..Please respect #lockdown2021 guidelines. #COVID can only be handled thru personal vigilance &amp; responsible behaviour whilst ##COVIDvaccine works through entire nation &amp; the world. #mumbailockdown #CovidIndia #coronavirus  https://t.co/aNYfsBZb8Y,en,0,"['maharashtralockdown', 'lockdown2021', 'covid', 'covidvaccine', 'mumbailockdown', 'covidindia', 'coronavirus']",NEGATIVE,no illness
2021-04-05 05:24:12 UTC,9.79273e+17,indiaaheadnews,India Ahead News,,"Coronavirus India Update: Biggest spike recorded with 1,03,558 new COVID-19 cases on Apr 5  #COVID19 #Coronavirus @CovidIndiaSeva @MoHFW_INDIA @CoronavirusIndia #COVIDIndia   https://t.co/rHEYaHPdQ5",en,0,"['covid19', 'coronavirus', 'covidindia']",NEGATIVE,severe illness
2021-04-04 18:10:05 UTC,135110894.0,vikrantgupta73,Vikrant Gupta,,"India’s crossed The Lakh today. This is officially the highest ever single-day cases, more than the September peak. Lockdowns may not happen so it’s up to me and you alone now #COVID19 #CovidIndia",en,97,"['covid19', 'covidindia']",POSITIVE,severe illness
2021-04-04 16:15:38 UTC,102268884.0,rameshlaus,Ramesh Bala,,"#BREAKING: For the first time, #India will report 100,000+ #Corona cases in a single day.. For today..   #CovidIndia",en,41,"['breaking', 'india', 'corona', 'covidindia']",POSITIVE,severe illness
2021-04-04 12:02:07 UTC,2532884354.0,htsportsnews,HT Sports,,"With the Karnataka government shutting down pools in its measures to tackle rise of #COVID, India’s elite swimmers are without a pool to train days before they leave to participate in a #Tokyo2020  qualification event  @tweet2avishek reports  https://t.co/ueP627blnM",en,0,"['covid', 'tokyo2020']",NEGATIVE,no illness
2021-04-04 11:42:55 UTC,9.79273e+17,indiaaheadnews,India Ahead News,,"Covid India Update: India records 93,249 new cases in last 24 hours.  @MyNameIsPC speak to @IMAIndiaOrg former general secretary RN Tandon. @COVIDNewsByMIB @CovidIndiaSeva @drharshvardhan @PMOIndia  #COVID19India  https://t.co/k22dDqEc73",en,0,['covid19india'],NEGATIVE,severe illness
2021-04-04 11:05:02 UTC,20583993.0,thenationalnews,The National,,"“The industry is seeing a good recovery, supported by pent-up demand, a preference for personal mobility due to fear of Covid.” India's car market revs up as pandemic-wary drivers seek personal space  https://t.co/IdpIdgFvg0",en,1,[],NEGATIVE,no illness
2021-04-04 10:26:39 UTC,22763833.0,outlookindia,Outlook Magazine,,"Amid the ongoing surge in the number of active cases, these states make up for 80.96 per cent of the 93,249 new daily infections recorded.   #COVID19India #covidindia #MaharashtraFightsCorona    https://t.co/ba2KzKOysY",en,0,"['covid19india', 'covidindia', 'maharashtrafightscorona']",NEGATIVE,severe illness
2021-04-03 17:16:41 UTC,7.4745e+17,sukirtidwivedi,Sukirti Dwivedi,,"""इकोनॉमी को रिवाइव करना है, मास्क पहनेगा तो ब्यूटी पार्लर कैसे चलेगा?""   Presenting the Health Minister of Assam at a time when the country is reporting nearly 90k cases and over 700 deaths   ��‍♀️��‍♀️��‍♀️  #Covid #India",und,3,"['covid', 'india']",NEGATIVE,light illness
2021-04-03 15:39:07 UTC,68927629.0,moneycontrolcom,moneycontrol,,"#COVIDUpdate: Kerala reported 2,541 new #COVID19 cases &amp; 12 deaths, pushing the caseload to 11,32,431 and death toll to 4,658.  #Coronavirus #COVID19 #COVIDIndia    https://t.co/y45qrc8qU5",en,0,"['covidupdate', 'covid19', 'coronavirus', 'covid19', 'covidindia']",NEGATIVE,severe illness
2021-04-03 15:08:39 UTC,524542218.0,poddarnisha,Nisha Poddar,,"COVID update for #Maharashtra new cases close to 50,000 and #Mumbai alone accounts for close to 9000. Time to exercise precaution #COVID #India #Corona #StayHome",en,10,"['maharashtra', 'mumbai', 'covid', 'india', 'corona', 'stayhome']",NEGATIVE,severe illness
2021-04-03 14:30:33 UTC,68927629.0,moneycontrolcom,moneycontrol,,"Pointing out that official testing for the COVID19 has fallen below optimal levels, industry body FICCI has called for revitalizing testing nationwide. Details �  #Coronavirus #COVID19 #COVIDIndia    https://t.co/XuJjxRBp8Z",en,1,"['coronavirus', 'covid19', 'covidindia']",NEGATIVE,light illness
2021-04-03 13:45:00 UTC,1.09606e+18,newscheckerin,newschecker.in,,An audio clip attributed to Dr Trehan from @medanta is being circulated on Whatsapp with various claims about #COVID19. This attribution is false. Dr Trehan did not make any such claims. #COVID #India #coronavirus #vaccination #lockdown #FactCheck   https://t.co/bmygQvx0XU,en,0,"['covid19', 'covid', 'india', 'coronavirus', 'vaccination', 'lockdown', 'factcheck']",NEGATIVE,no illness
2021-04-03 12:43:00 UTC,68927629.0,moneycontrolcom,moneycontrol,,"#CoronavirusUpdate: Daily coronavirus cases have surged from around 15,000 in early March to 88,000 or so at the start of April.  #Corona #COVID19 #COVIDIndia    https://t.co/eEXbaVLbsi",en,2,"['coronavirusupdate', 'corona', 'covid19', 'covidindia']",NEGATIVE,severe illness
2021-04-03 09:10:19 UTC,68927629.0,moneycontrolcom,moneycontrol,,Maharashtra &amp; Karnataka among eight states witnessing a steep rise in daily new #COVID19 cases. More details �  #Coronavirus #COVID #COVIDIndia    https://t.co/rRNMAspY7a,en,0,"['covid19', 'coronavirus', 'covid', 'covidindia']",NEGATIVE,severe illness
2021-04-03 06:16:03 UTC,9294762.0,businessline,Business Line,,"In Karnataka, people in the 20-40 age group are the worst hit by Covid-19. #Covidindia   https://t.co/CbqfQ4tuNJ",en,0,['covidindia'],NEGATIVE,light illness
2021-04-03 02:13:14 UTC,43855487.0,bsindia,Business Standard,,"#Maharashtra recorded 47,827 cases of Covid-19 in 24 hrs. India saw a grim record of most fatalities due to Covid in a single day in 2021.   Stay tuned for LIVE updates on #coronavirus  #COVIDIndia #coronavaccine  https://t.co/WU5CapAboW",en,0,"['maharashtra', 'coronavirus', 'covidindia', 'coronavaccine']",NEGATIVE,severe illness
2021-04-02 16:54:01 UTC,68927629.0,moneycontrolcom,moneycontrol,,"#COVIDReview: Maharashtra, Punjab, Karnataka, among 11 states of ""grave concern"" amid #COVID19 surge. Details �  #Coronavirus #COVID19 #COVIDIndia    https://t.co/FcPfRhfS3a",hi,0,"['covidreview', 'covid19', 'coronavirus', 'covid19', 'covidindia']",NEGATIVE,severe illness
2021-04-02 15:29:00 UTC,68927629.0,moneycontrolcom,moneycontrol,,"#LIVE: Till now, we have administered 65 lakh COVID19 #vaccine doses incl 3 lakh vaccine doses yesterday. Even after vaccination, some people are getting infected because they stop wearing masks: Maharashtra CM  #Coronavirus #COVID19 #COVIDIndia |  https://t.co/JmHBlpkAyR  https://t.co/FJilX9qjkg",en,1,"['live', 'vaccine', 'coronavirus', 'covid19', 'covidindia']",NEGATIVE,light illness
