keywords,likes,tweets
COVID-19,2,Now they should all covid 19 levy and taxes as well
COVID-19,162,"Senate Matters of Public Importance - COVID-19 Australian government, bureaucrats and corporations have overseen excessive deaths that has led to one of Australia’s biggest crimes.We placed a number of these facts in our letter to Australian Ministers and landmark case of Kassam v Hazard.Treatments were available the fact is all treatments were killed off to pave way for vaccines!Manipulation and malfeasance became the norm!Talented and committed emergency services were fired for not taking a dangerous jab.Mandates, lockdowns and mask wearing were and have failed.Loved ones could not see each other but you could go to major stores!!!Follow the science they said!!!No one died from but only with COVID!!!This is what we said over 2 years ago!!Police, Fire rescue, nurses, paramedics still shut out of their workplace if they don’t follow the ridiculous edicts of the emperor!PCR and other matters never had science on their side, quite simply this was a gravy train for taxpayer grants who followed the ethics committees guiding research!Heavy criticism of the institutions is warranted (all) institutions and their servants! Cycle threshold of PCR test became the Australian gold standard identifying people as sick when they were not.People went to hospital but sent home with 2 paracetamol pills or placed on remdisivir and ecmo. Where were the treatments for the pneumonia?Transmission, hospitalisation, and deaths were not stopped. It did not and still does not confer immunity!!Enhanced infection through increase in IG4!!!Simply put!!Instead of Protect the vulnerable but we went into a self aggrandising  promotion supported by lobby groups seeking a stake in the socially constructed emergency! BIG FAILURE! via"
COVID-19,6314,"How can they say the benefits of the covid 19 vaccines outweigh the risks? When the ‘vaccines’ don’t stop you contracting or transmitting the virus and they damage your immune system.What exactly are the benefits?Ah, Big Pharma makes a fortune from the ‘vaccines’ and the extra medications for the vaccine harmed."
COVID-19,0,"This lazy mentality post is designed to cast the blame on Desantis for things Disney's bottom line since COVID-19 and 2020 can't support. It's convenience reporting and hardly ""journalism."" I thought you were some type of writer? Oh, yeah... Fiction. Figures."
COVID-19,9,Mandatory masks infuriated me. I have 40 years experience/training on PPE including masks. I was flabbergasted to find my gross of crappy dust masks in garage were actually the N95 holy grail of COVID-19 masks. They don’t work.
COVID-19,1,"Who told you they don’t exist? That’s not true. Here is one:  If you scroll down to the by year listing, most of the studies in the past few years are safety studies of covid-19 vaccines."
COVID-19,0,The UK remains the only country in the G7 that has not recovered its output since Covid 19. GDP in GB is 0.2% pre pandemic..
COVID-19,13,The risk that Covid-19 posed to children: ~0The protective value of a cloth- or surgical-mask: ~0The odds of a child wearing a fit-tested respirator ~0Forced masking was (and still is) institutionalized child abuse.
COVID-19,34,105 years ago 2 medical students at U Penn died during the influenza pandemic. Spare a thought for the many healthcare workers who died during the first year of the COVID-19 pandemic.
COVID-19,1,"""Importantly, clots were seen in multiple arteries in close to 30% of  patients, a phenomenon observed in less than 5% of patients with heart  attacks who do not have COVID-19."""
COVID-19,1,You are aware that SARS and COVID-19 are different right? And that just because a treatment works for one virus doesn't mean it will fit another?A link to a study in 2005 on SARS means literally nothing in regards to COVID-19.
COVID-19,1,bullshit.the number of deaths from covid19 worldwide can be counted by the thousands.......
COVID-19,54,Congrats to our 3 players for their invitation to the upcoming US Soccer Talent ID Center!    ID Center will be conducted while adhering to the strict U.S. Soccer Return to Play protocols regarding Covid-19.
COVID-19,0,Breaking news 🚨🚨#USA #COVID19 #Brazil #BrazilianArmy
COVID-19,6,"Misleading by using Covid 19 as the headline bacteremia has many causes including dental surgery , gastrointestinal surgery and wound care or can just spontaneously occur without a catalyst people and their need to spread propaganda 🤦🏼‍♀️"
COVID-19,1,"Worse than COVID-19, at least we were putting masks  on and sanitize....... This one we don't even know what to do about it 😔😔"
COVID-19,0,Our Microbiome Produces Metabolites that Inhibit the Covid-19 Virus | Nature's Real Health
COVID-19,0,"God, Mental Health, Covid-19 &amp; Vaccinations | Nature's Real Health"
COVID-19,0,Our Microbiome: An “Organ” to Thwart Covid-19 | Nature's Real Health
COVID-19,0,EEOC Updates COVID-19 Technical Assistance  | by
COVID-19,2,COVID 19 BIO WEAPON EXPOSED - ITS TIME TO ARREST THE CRIMINALS  via
COVID-19,4,"Slightly misleading headline here.""15mil excess deaths worldwide during the outbreak of COVID-19, most believed to be due to the virus"" would have been better."
COVID-19,2,yea i just looked at the site and for example there's a grant that started in 2017 for a lab in puerto rico that says COVID-19 in the description. There's a ton of these that must've started as smth else and became a COVID-19 program.
COVID-19,4,The $500k contract for Covid-19 memes that was approved by then-Police Commissioner Mike Bush
COVID-19,184,"He’s a plague. Gorsuch, Trump’s first SCOTUS nominee, called emergency measures taken during the COVID-19 crisis that killed more than 1 million Americans perhaps “the greatest intrusions on civil liberties in the peacetime history of this country.”"
COVID-19,0,Petition: Launch a Public Inquiry into the approval process for covid-19 vaccines
COVID-19,0,"More than 5.55 billion people worldwide have received a dose of a Covid-19 vaccine, equal to about 72.3 percent of the world population. This map shows the stark gap between vaccination programs in different countries"
COVID-19,0,EEOC Updates COVID-19 Technical Assistance  | by
COVID-19,1,Thanks for your help ❤️
COVID-19,2,"what you meant to say, now that the global elites have sold off all their Big pharma shares they all bought just before covid19 was first discovered, they've come clean and finally admitted the vaccines don't actually work!! see how this works now?"
COVID-19,0,"On May 11, 2023, the #COVID-19 public health emergency ended. So…now what?Read more from Contemporary Pediatrics® Editorial Advisory Board member, Andrew J. Schuman, MD below."
COVID-19,3,#WhereWasLewisHamiltonWhen the Covid 19 pandemic happened? Why didn't he stop the pandemic from happening?!! 🙄 /s
COVID-19,0,"""“Although certain occupational groups, especially frontline and essential workers, have been unequally affected by the COVID-19 pandemic, studies on long COVID and occupation are sparse."""""
COVID-19,3,I also love the Florida governor 😘🦠
COVID-19,0,Who knows what the fuck is going on in that mush of garbage upstairs.  Would be nice to have people making our laws be able to speak coherent sentences and paragraphs.
COVID-19,0,Seems convenient this thread just came across my feed:
COVID-19,2,They honestly could've faked it like they did during COVID-19
COVID-19,43,"“During 2020-2021, COVID-19 resulted in a staggering 336.8 million years of life lost globally”"
COVID-19,0,A novel multi-antigenic parapoxvirus-based vaccine demonstrates efficacy in protecting hamsters and non-human primates against SARS-CoV-2 challenge #covid
COVID-19,0,The Other Frontline - COVID Diaries of a Glasgow Pharmacy [Documentary]  via A short documentary summarises what community pharmacies in Scotland went through during the COVID-19 pandemic. You’re heroes guys and what you did will never be forgotten
COVID-19,0,"COVID-19: Bacterial co-infection is a major risk factor for death, ICU admission and mechanical ventilation - News | UAB"
COVID-19,0,Constitutional lawyer discusses politicization of Covid-19 vaccine approval at citizen’s inquiry #cdnpoli
COVID-19,0,"Ventilators may have ‘fuelled’ Covid-19 deaths, a new study finds"
COVID-19,7,"U.S, Rubio: released a groundbreaking new report on the origins of the Covid-19 pandemic.""The report presents a mountain of circumstantial evidence that the Covid-19 pandemic came from a lab accident in Wuhan, China"""
COVID-19,0,"Northeast Florida doctors relieved: Feared flu-season surges of respiratory syncytial virus, flu and COVID-19 did not occur and RSV vaccine approved."
COVID-19,0,Five SEC Scoring Georgia Men Returning to Use COVID-19 Fifth Year #swim #swimming #swimmer #swimspiration
COVID-19,4,"U.S, Rubio: released a groundbreaking new report on the origins of the Covid-19 pandemic.""The report presents a mountain of circumstantial evidence that the Covid-19 pandemic came from a lab accident in Wuhan, China"""
COVID-19,0,"You want to police feelings while real harmful crimes are committed. COVID-19 = #CrimesAgainstHumanity evil people created COVID-19, spread fear &amp; propaganda about it, shut down schools &amp; businesses, lied about the negative consequences of masks &amp; coerced experimental toxic 💉"
COVID-19,1,Hypocritical communication...? 2020 - Carter Introduces Measure to Investigate World Health Organization Mishandling of COVID-19 Pandemic2022 - Carter pens letter calling for Taiwan to join the WHO Today/2023 - repeats message of 5/2022Buddy. Do you support the WHO? Or not?
COVID-19,0,EEOC Updates COVID-19 Technical Assistance  | by
COVID-19,0,No one is going this lmao
COVID-19,8,"Stand tall, stand strong. You can look down at these insecure people who only abuse because of their own weakness and fear. #masks #covid19"
COVID-19,74,"Since January, 2021, Biden and the Democrats have completely failed in regard to the pandemic. They have allowed Covid-19 to spread uncontrollably in the US, causing mass illness and excess mortality. If you support Biden and the Democrats, you are on the wrong side of humanity."
