keywords,likes,tweets
Vaccine,0,"If vaccines are “not linked to excess deaths” then the only thing left to question is what is in our foods, water, and products We’re probably not ready for that conversation most people are still walking around with blinders on the last 3 years"
Vaccine,0,Mr. Kirsch please help me. My father died while participating in a clinical trial for the BOFA vaccine and I would like to tell his story.
Vaccine,0,And it is the vaccine that is causing the stillbirths...Woke Lancet Decries Stillbirths While Promoting Abortion  via
Vaccine,0,VACCINE CAUSES BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,"No, I mean the formula used for the vaccines was already being tested."
Vaccine,174,TEXAS COVID FREEDOM ACT AT RISKEnd your week on a high note and do your part to help pass SB177!This bill would allow Texans to decline COVID vaccines for any reason they see fit!The Senate passed it and it now needs to move through the House!
Vaccine,5,there's a cafe near glitch's house that has raspberry tea. it's my replacement for dunkin till i get back to america. i'll update on how much i fw it after i get it more than once or twice
Vaccine,1,VACCINE CAUSES BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,Amd so do those that force others to take the experimental vaccines
Vaccine,1,Shall I open another bottle?
Vaccine,1,#Fetterman should be expelled for violating the dress code.
Vaccine,1,"Is he anti the Big Pharma Covid ""vaccines"", that's just common sense. The only way they work is by killing the recipient before Covid gets a chance."
Vaccine,0,"[Premiering Tonight] A Vaccine Documentary That Reveals the Truth, Is Being Censored!"
Vaccine,2,"Study found long-term brain damage associated with COVID-19, not vaccine | Fact check - USA TODAY"
Vaccine,77,"We need: intranasal vaccines, enovid and other sterilizing nasal sprays, CPC mouthwash, masking, clean air regulation with push and pull incentives, long covid prevention trials and treatment trials. Thanks"
Vaccine,2,"What killed many in Florida - besides misinformation, was Ron gave 150K infusions to people who weren't qualified.. -INSTEAD of vaccines. If we had Government of the People, they would have hauled DeSantis away and not let him do that. 35K ""extra"" Floridians died Delta Summer!"
Vaccine,0,So now a cold causes Alzheimer’s.  Wow. Try doing some actual research on vaccine side effects. Pathetic 🤦‍♀️
Vaccine,2,"There's a gif/meme that illustrates this perfectly.A hand is holding a toy eating out of a dogs bowl and then drops to the floor, the dog walks off, 3 separate dogs, then it goes to your example, people been stretchered out of vaccine centers and everyone stays there.Madness"
Vaccine,0,Without warp speed we still would have had a vaccine before warp speed had one. Before. There would still have been a vaccine.
Vaccine,0,So you are saying they are deluded and wrong. You should check out the vaccine companies' settlements for damages such as autism. It's in the millions. Funny they admit fault. Next time don't point out your ignorance to people who have suffered so terribly like they need a lesson
Vaccine,0,"Well, I am trying to increase vaccine uptake."
Vaccine,4,"Pfizer listed 1291 possible side effects of the vaccine.  …Anyone recommending pregnant women take the jab has probably not examined the data, does not care about the science, and/or is being bribed to some extent."
Vaccine,10,How’s that bofa vaccine coming along Alex?
Vaccine,2,"Once you understand the root causes of illness, you will also understand how ridiculous the concept of a vaccine is. There is no way that injecting something now is going to prevent an illness months or years later. Vaccines were BS from day one."
Vaccine,0,"Right, just ignore what I just said and just repeat yourself.Feel free to convince yourself of whatever you want, I have evidence that I'm right (vaccines for example) and have spoken with more vegan about the subject than you ever will."
Vaccine,0,"He was right about this wasn't he?  ""here is evidence that post-infection immunity may be comparable to post-vaccine immunity. A large study published recently in the New England Journal of Medicine found similar levels of protection..."""
Vaccine,0,How many Covid vaccines do you need to have to put out fires these days?
Vaccine,0,What other vaccine is required beside covid 19 vaccine?
Vaccine,0,😂 👇… many fell for covid fears and even accepted lab poison vaccine 💉- cause govt told them they cared about them and it’s (science $). Y’all got played
Vaccine,1,Pfizer pushing another vaccine
Vaccine,0,"NEVER FORGET!! How Bad is My Batch📷Batch codes and associated deaths, disabilities and illnesses for Covid 19 Vaccines"
Vaccine,0,"He is a genius!! Best at everything, from computers, and vaccines to farms!Should build a statue for him"
Vaccine,0,"This should give everyone pause - if ""vaccines"" were really safe and effective, would they need to do this? They'e all poison."
Vaccine,0,Please clarify you CDC vaccine recommendations.   I just checked …. Not exactly what you posted.
Vaccine,1,“Autism comes from vaccines it’s not genetic” my dad asks for no liquid in his beans from chipotle and look how I turned out
Vaccine,0,If you have chronic copd and refused the vaccine .. then you are lucky to be alive.
Vaccine,0,That’s polish science for you 😂😂😂Some countries make COVID vaccines others make up nazi shit about DNA 😂
Vaccine,0,It all comes together when you realize that Donald Trump greenlighted the vaccines to trigger the great reset
Vaccine,0,"It's difficult to name just one, so I'll go with vaccines."
Vaccine,0,Think someone must of been chasing her with a vaccine
Vaccine,1,"Your children belong to all of us.You must take the vaccine or be fired. Now mask up.You must drive an electric car, cook on an electric stove.You must allow your children not you to decide their gender.We may need to take your farmland. Don't vote Democratic anything."
Vaccine,0,confirmed ND made the gay vaccine
Vaccine,0,Bet you took his vaccine! 😘
Vaccine,6,Wonder what he’d have to say about the Salk vaccine &amp; how it was administered? .
Vaccine,0,"I sometimes think they have the Pfizer smile, covering up the vaccine injury."
Vaccine,25,"I love how “right-on” presenters never seem particularly bothered by:- The authoritarian clampdown on car drivers- Covid passports, whereby people were unable to attend venues or travel unless they had a relatively new vaccine-  having its bank account shut down"
Vaccine,0,VACCINE CAUSES BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,1,"you look like the Tammy I currently live with, she got the vaccine ... something weird is happening here .... :("
Vaccine,2,It would help if the right would stop with the kookie vaccine conspiracies so that we can focus on what I think is a wildly popular outcome of never again mandating any vaccine subject to an EUA for any age group.
Vaccine,0,If you would like. You could contact the FDA and ask them what their standard trial period for vaccines are.
Vaccine,6,No wonder he doesn't believe in vaccines.
Vaccine,0,He probably think anything in a syringe is a vaccine.
Vaccine,1,The effectiveness of the flu vaccine is around 40-60% but this does vary. If you are older and as you age you immune system is less robust or you have a serious health condition. The flu vaccine may help avoid serious complications. So for some people 40% is better than nothing.
Vaccine,24,VACCINE CAUSES BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,VACCINE CAUSES BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,Indonesia's health minister gave a speech demanding global vaccine passports at the last WEF. Guess he's in bed with Gates and Tony Blair. Sick people. I think Indonesia is the only country still requiring vaccines to enter. Time for a new gov.
Vaccine,22,"You’re dead wrong there. But you know, if you don’t want the vaccine, don’t take it. One less of you is not going to upset us."
Vaccine,2,This is next level stupid shit right here. “Vaccine induced immunity is natural immunity”. Give me a fucking break lolololol
Vaccine,0,‘Sad Day for Babies and Mums’: FDA Panel Recommends Pfizer’s RSV Vaccine for Pregnant Women Despite Concerns About Premature Births Identified during Clinical Trials.
Vaccine,7,He was the one in office who pushed the vaccine. Remember #OperationWarpSpeed? Cut the 🐂💩!
Vaccine,1,"No, not related to vaccines"
Vaccine,0,"I had undiagnosed autism.. I blame the vaccines.Maybe that's what those ""gifted"" classes was really about."
Vaccine,0,#NowPlaying The Vaccines - Disaster Girl
Vaccine,0,RFK Jr. is deep down the Bitcoin rabbit hole—and it was the vaccine-mandate protests in Canada that got him started down the path.
Vaccine,0,"The Pfizer vaccine under consideration by the FDA advisory committee is 82% effective at protecting newborns from severe lower respiratory tract infections in the first three months after birth, according to an FDA analysis published Tuesday."
Vaccine,51,#FDA advisers voiced support for #Pfizer’s maternal RSV vaccine even after several expressed concerns over premature births.
Vaccine,1,"ask her to find the studies that compare outcomes of older kids that followed the vaccine schedule and those unvaccinated, and explain the importance of an unvaccinated control group...when she can not find a valid study, ask her why."
Vaccine,0,FDA Advisers Back Maternal RSV Vaccine as Pfizer Says Safety Concerns Can Be Studied Post-Approval
Vaccine,2,Is fascism where they don’t force you to wear a mask or inject a 3 month vaccine to leave your house/ keep your job/ participate in society? Don’t think so. Nice try tho
Vaccine,0,"Researchers Warn Some Covid-19 Vaccines Could Increase Risk Of HIV Infection, from Forbes."
Vaccine,9,"BIKER BRO TransAlt funder-mogul- Mark Gorton is an Anti-Vaxer evangelist“Meet the Wall St executive funding RFK Jr.’s anti-vaccine group”Founder of Tower Research Capital-creator of LimeWire, told CNBC he helped Kennedy Jr.’s anti-vaccine nonprofit"""
Vaccine,1,just got vaccine and needle was fine but ough my arm hurts from the medicine
Vaccine,0,"Year 51 since viral vector vaccines were first used, similar to the Oxford–AstraZeneca vaccination. Year 10 since the first mRNA human trials started. Year 3 since the Covid-19 trials started, where some people had 10x the dose they ended up using. My fear is still at zero."
Vaccine,2,"Dr Jon, you are such a plonker, defending the vaccines and the whole last 3 years, Alex was correct even about the covid testing cycles long before anyone else, cycles were way too high."
Vaccine,0,"{Fighting Stigma} Is the BCG Vaccine a Potential Shield Against Alzheimer's? - Neuroscience News: Summary: A recent study suggests that the Bacillus Calmette-Guérin (BCG) vaccine, typically used to prevent tuberculosis, may also reduce the risk ..."
